-0.1,1.2246467991473533e-17
-0.10054825568281382,0.03140954703225093
-0.10219235476615823,0.06278082636971286
-0.10493029416855404,0.09407561694088826
-0.10875873813258678,0.12525579086405908
-0.11367302228901278,0.15628335990023753
-0.11966715933957499,0.18712052173598367
-0.12673384635160329,0.21772970603970124
-0.1348644736555131,0.2480736202352996
-0.14404913533436192,0.2781152949374531
-0.15427664129268265,0.30781812899310224
-0.1655345308898915,0.33714593407432125
-0.17780908812165944,0.36606297876822064
-0.19108535833074997,0.3945340321101702
-0.20534716642696602,0.4225244065073022
-0.22057713659400557,0.4500000000000006
-0.23675671345921695,0.4769273378098851
-0.25386618470046285,0.5032736131236728
-0.2718847050625477,0.5290067270632266
-0.2907903217539507,0.5540953277930932
-0.31056000119292027,0.5785088487178861
-0.3311696570703458,0.6022175457229731
-0.35259417969521467,0.6251925334130983
-0.37480746658690306,0.6474058203047868
-0.3977824542770284,0.6688303429296555
-0.4214911512821154,0.6894399988070811
-0.44590467220690844,0.7092096782460505
-0.47099327293677506,0.7281152949374534
-0.4967263868763288,0.7461338152995383
-0.5230726621901166,0.7632432865407841
-0.5500000000000012,0.7794228634059955
-0.5774755934926994,0.794652833573035
-0.6054659678898315,0.808914641669251
-0.6339370212317811,0.8221909118783415
-0.6628540659256804,0.8344654691101093
-0.6921818710068994,0.8457233587073182
-0.7218847050625486,0.8559508646656387
-0.7519263797647022,0.8651355263444875
-0.7822702939603006,0.8732661536483973
-0.8128794782640181,0.8803328406604255
-0.8437166400997643,0.8863269777109877
-0.8747442091359429,0.8912412618674137
-0.9059243830591136,0.8950697058314463
-0.937219173630289,0.897807645233842
-0.9685904529677509,0.8994517443171863
-1.0000000000000018,0.9
-1.0314095470322528,0.8994517443171862
-1.0627808263697147,0.8978076452338418
-1.0940756169408903,0.8950697058314458
-1.1252557908640608,0.8912412618674131
-1.1562833599002396,0.886326977710987
-1.1871205217359855,0.8803328406604247
-1.217729706039703,0.8732661536483964
-1.2480736202353016,0.8651355263444865
-1.278115294937455,0.8559508646656375
-1.307818128993104,0.845723358707317
-1.337145934074323,0.8344654691101079
-1.3660629787682224,0.8221909118783399
-1.3945340321101718,0.8089146416692493
-1.422524406507304,0.7946528335730332
-1.4500000000000022,0.7794228634059936
-1.4769273378098866,0.763243286540782
-1.5032736131236744,0.7461338152995362
-1.529006727063228,0.7281152949374512
-1.5540953277930947,0.7092096782460482
-1.5785088487178875,0.6894399988070785
-1.6022175457229744,0.668830342929653
-1.6251925334130994,0.6474058203047842
-1.6474058203047879,0.6251925334130957
-1.668830342929657,0.6022175457229703
-1.689439998807082,0.5785088487178832
-1.7092096782460513,0.5540953277930905
-1.7281152949374539,0.5290067270632242
-1.7461338152995387,0.5032736131236707
-1.763243286540784,0.4769273378098832
-1.7794228634059954,0.449999999999999
-1.7946528335730347,0.42252440650730105
-1.8089146416692505,0.3945340321101693
-1.8221909118783408,0.36606297876822014
-1.8344654691101088,0.33714593407432114
-1.8457233587073174,0.3078181289931025
-1.855950864665638,0.2781152949374537
-1.8651355263444866,0.2480736202353006
-1.8732661536483963,0.2177297060397026
-1.8803328406604247,0.18712052173598542
-1.886326977710987,0.1562833599002397
-1.891241261867413,0.12525579086406166
-1.8950697058314458,0.09407561694089124
-1.8978076452338415,0.06278082636971626
-1.8994517443171859,0.03140954703225473
-1.9,4.217239312497087e-15
-1.8994517443171863,-0.0314095470322463
-1.8978076452338422,-0.06278082636970786
-1.8950697058314465,-0.09407561694088287
-1.891241261867414,-0.12525579086405333
-1.8863269777109883,-0.1562833599002314
-1.8803328406604263,-0.18712052173597718
-1.8732661536483983,-0.21772970603969444
-1.865135526344489,-0.24807362023529245
-1.8559508646656404,-0.27811529493744563
-1.8457233587073203,-0.3078181289930946
-1.8344654691101117,-0.33714593407431326
-1.8221909118783444,-0.3660629787682124
-1.808914641669254,-0.3945340321101617
-1.7946528335730387,-0.42252440650729356
-1.7794228634059994,-0.4499999999999917
-1.7632432865407885,-0.476927337809876
-1.7461338152995434,-0.5032736131236636
-1.728115294937459,-0.5290067270632172
-1.7092096782460564,-0.5540953277930838
-1.6894399988070874,-0.5785088487178767
-1.6688303429296627,-0.6022175457229636
-1.6474058203047943,-0.6251925334130888
-1.6251925334131063,-0.6474058203047773
-1.6022175457229817,-0.6688303429296463
-1.5785088487178953,-0.6894399988070717
-1.554095327793103,-0.7092096782460414
-1.529006727063237,-0.7281152949374445
-1.503273613123684,-0.7461338152995295
-1.4769273378098968,-0.7632432865407756
-1.4500000000000128,-0.7794228634059872
-1.422524406507315,-0.794652833573027
-1.3945340321101836,-0.8089146416692433
-1.3660629787682348,-0.8221909118783342
-1.337145934074336,-0.8344654691101024
-1.3078181289931177,-0.8457233587073117
-1.2781152949374688,-0.8559508646656329
-1.248073620235316,-0.8651355263444821
-1.2177297060397183,-0.8732661536483924
-1.187120521736001,-0.8803328406604212
-1.1562833599002555,-0.8863269777109839
-1.1252557908640775,-0.8912412618674105
-1.0940756169409072,-0.8950697058314439
-1.0627808263697323,-0.8978076452338404
-1.0314095470322706,-0.8994517443171853
-1.0000000000000202,-0.8999999999999999
-0.9685904529677697,-0.8994517443171868
-0.9372191736303082,-0.8978076452338432
-0.905924383059133,-0.8950697058314482
-0.8747442091359625,-0.8912412618674161
-0.8437166400997844,-0.886326977710991
-0.8128794782640383,-0.8803328406604296
-0.7822702939603211,-0.8732661536484022
-0.7519263797647228,-0.8651355263444931
-0.7218847050625696,-0.8559508646656454
-0.6921818710069204,-0.8457233587073255
-0.6628540659257016,-0.8344654691101177
-0.6339370212318022,-0.8221909118783506
-0.6054659678898529,-0.8089146416692612
-0.5774755934927204,-0.794652833573046
-0.5500000000000222,-0.7794228634060074
-0.5230726621901374,-0.763243286540797
-0.49672638687634973,-0.7461338152995522
-0.4709932729367957,-0.7281152949374681
-0.44590467220692886,-0.7092096782460664
-0.4214911512821355,-0.6894399988070976
-0.3977824542770482,-0.6688303429296732
-0.3748074665869226,-0.6474058203048054
-0.35259417969523377,-0.625192533413118
-0.3311696570703644,-0.6022175457229936
-0.31056000119293853,-0.5785088487179076
-0.29079032175396835,-0.5540953277931154
-0.27188470506256496,-0.5290067270632499
-0.2538661847004793,-0.503273613123697
-0.23675671345923288,-0.47692733780991037
-0.22057713659402062,-0.4500000000000266
-0.20534716642698042,-0.4225244065073293
-0.1910853583307635,-0.39453403211019794
-0.17780908812167223,-0.36606297876824945
-0.1655345308899034,-0.3371459340743507
-0.15427664129269364,-0.3078181289931326
-0.144049135334372,-0.27811529493748394
-0.13486447365552223,-0.2480736202353314
-0.12673384635161133,-0.21772970603973357
-0.119667159339582,-0.1871205217360168
-0.11367302228901877,-0.1562833599002711
-0.10875873813259158,-0.1252557908640934
-0.10493029416855763,-0.09407561694092295
-0.10219235476616062,-0.06278082636974824
-0.10054825568281511,-0.031409547032286586
