4.2863e-17,-1.2246e-16
0.041975,-0.11971
0.083799,-0.2377
0.12532,-0.35227
0.16639,-0.46178
0.20686,-0.56464
0.24659,-0.65938
0.28543,-0.74464
0.32325,-0.81919
0.3599,-0.88196
0.39525,-0.93204
0.42918,-0.96872
0.46157,-0.99146
0.4923,-0.99994
0.52125,-0.99404
0.54833,-0.97385
0.57343,-0.93965
0.59648,-0.89193
0.61737,-0.83138
0.63604,-0.75888
0.65243,-0.67546
0.66646,-0.58233
0.6781,-0.48082
0.6873,-0.3724
0.69402,-0.25862
0.69825,-0.14112
0.69996,-0.021591
0.69915,0.098249
0.69583,0.21668
0.69,0.33199
0.68169,0.44252
0.67093,0.54669
0.65775,0.643
0.64221,0.73006
0.62435,0.80662
0.60425,0.87158
0.58197,0.924
0.5576,0.96313
0.53122,0.98841
0.50293,0.99948
0.47282,0.99616
0.44102,0.97853
0.40763,0.94681
0.37277,0.90148
0.33658,0.84319
0.29917,0.77276
0.26068,0.69123
0.22125,0.59975
0.18103,0.49964
0.14016,0.39235
0.098784,0.27942
0.057052,0.16246
0.015114,0.043172
-0.026879,-0.076739
-0.068774,-0.19555
-0.11042,-0.31154
-0.15167,-0.42306
-0.19238,-0.52848
-0.23239,-0.62631
-0.27157,-0.71513
-0.30976,-0.79367
-0.34685,-0.86079
-0.38268,-0.91553
-0.41714,-0.9571
-0.4501,-0.9849
-0.48144,-0.99854
-0.51104,-0.99782
-0.53881,-0.98275
-0.56463,-0.95354
-0.58843,-0.91062
-0.6101,-0.8546
-0.62958,-0.78629
-0.6468,-0.70667
-0.66169,-0.61688
-0.67419,-0.51823
-0.68427,-0.41212
-0.69189,-0.30008
-0.69701,-0.18373
-0.69963,-0.064733
-0.69973,0.055194
-0.69732,0.17433
-0.69239,0.29095
-0.68497,0.40339
-0.67508,0.51003
-0.66277,0.60934
-0.64807,0.69987
-0.63104,0.78035
-0.61174,0.8496
-0.59023,0.90663
-0.5666,0.95062
-0.54094,0.98094
-0.51332,0.99715
-0.48386,0.99901
-0.45266,0.98651
-0.41982,0.95982
-0.38548,0.91933
-0.34975,0.86561
-0.31276,0.79944
-0.27465,0.72178
-0.23554,0.63373
-0.19559,0.53657
-0.15494,0.43169
-0.11372,0.32061
-0.072102,0.20491
-0.03022,0.086263
