-0.5,1
-0.49497,1
-0.48995,1
-0.48492,1
-0.4799,1
-0.47487,1
-0.46985,1
-0.46482,1
-0.4598,1
-0.45477,1
-0.44975,1
-0.44472,1
-0.4397,1
-0.43467,1
-0.42965,1
-0.42462,1
-0.4196,1
-0.41457,1
-0.40955,1
-0.40452,1
-0.3995,1
-0.39447,1
-0.38945,1
-0.38442,1
-0.3794,1
-0.37437,1
-0.36935,1
-0.36432,1
-0.3593,1
-0.35427,1
-0.34925,1
-0.34422,1
-0.3392,1
-0.33417,1
-0.32915,1
-0.32412,1
-0.3191,1
-0.31407,1
-0.30905,1
-0.30402,1
-0.29899,1
-0.29397,1
-0.28894,1
-0.28392,1
-0.27889,1
-0.27387,1
-0.26884,1
-0.26382,1
-0.25879,1
-0.25377,1
-0.24874,1
-0.24372,1
-0.23869,1
-0.23367,1
-0.22864,1
-0.22362,1
-0.21859,1
-0.21357,1
-0.20854,1
-0.20352,1
-0.19849,1
-0.19347,1
-0.18844,1
-0.18342,1
-0.17839,1
-0.17337,1
-0.16834,1
-0.16332,1
-0.15829,1
-0.15327,1
-0.14824,1
-0.14322,1
-0.13819,1
-0.13317,1
-0.12814,1
-0.12312,1
-0.11809,1
-0.11307,1
-0.10804,1
-0.10302,1
-0.09799,1
-0.092965,1
-0.08794,1
-0.082915,1
-0.077889,1
-0.072864,1
-0.067839,1
-0.062814,1
-0.057789,1
-0.052764,1
-0.047739,1
-0.042714,1
-0.037688,1
-0.032663,1
-0.027638,1
-0.022613,1
-0.017588,1
-0.012563,1
-0.0075377,1
-0.0025126,1
0.0025126,1
0.0075377,1
0.012563,1
0.017588,1
0.022613,1
0.027638,1
0.032663,1
0.037688,1
0.042714,1
0.047739,1
0.052764,1
0.057789,1
0.062814,1
0.067839,1
0.072864,1
0.077889,1
0.082915,1
0.08794,1
0.092965,1
0.09799,1
0.10302,1
0.10804,1
0.11307,1
0.11809,1
0.12312,1
0.12814,1
0.13317,1
0.13819,1
0.14322,1
0.14824,1
0.15327,1
0.15829,1
0.16332,1
0.16834,1
0.17337,1
0.17839,1
0.18342,1
0.18844,1
0.19347,1
0.19849,1
0.20352,1
0.20854,1
0.21357,1
0.21859,1
0.22362,1
0.22864,1
0.23367,1
0.23869,1
0.24372,1
0.24874,1
0.25377,1
0.25879,1
0.26382,1
0.26884,1
0.27387,1
0.27889,1
0.28392,1
0.28894,1
0.29397,1
0.29899,1
0.30402,1
0.30905,1
0.31407,1
0.3191,1
0.32412,1
0.32915,1
0.33417,1
0.3392,1
0.34422,1
0.34925,1
0.35427,1
0.3593,1
0.36432,1
0.36935,1
0.37437,1
0.3794,1
0.38442,1
0.38945,1
0.39447,1
0.3995,1
0.40452,1
0.40955,1
0.41457,1
0.4196,1
0.42462,1
0.42965,1
0.43467,1
0.4397,1
0.44472,1
0.44975,1
0.45477,1
0.4598,1
0.46482,1
0.46985,1
0.47487,1
0.4799,1
0.48492,1
0.48995,1
0.49497,1
0.5,1
0.51579,0.99988
0.53157,0.9995
0.54734,0.99888
0.56311,0.99801
0.57885,0.99689
0.59458,0.99552
0.61028,0.9939
0.62596,0.99204
0.6416,0.98992
0.65721,0.98756
0.67278,0.98496
0.68831,0.98211
0.70379,0.97901
0.71922,0.97568
0.7346,0.97209
0.74991,0.96827
0.76517,0.9642
0.78036,0.9599
0.79547,0.95535
0.81052,0.95057
0.82549,0.94555
0.84037,0.94029
0.85517,0.9348
0.86989,0.92908
0.88451,0.92312
0.89903,0.91694
0.91346,0.91052
0.92778,0.90388
0.94199,0.89702
0.9561,0.88993
0.97009,0.88262
0.98397,0.87509
0.99772,0.86734
1.0113,0.85937
1.0249,0.85119
1.0382,0.8428
1.0515,0.8342
1.0646,0.82539
1.0775,0.81638
1.0903,0.80716
1.103,0.79774
1.1155,0.78812
1.1279,0.7783
1.1401,0.76829
1.1521,0.75809
1.164,0.7477
1.1758,0.73713
1.1873,0.72637
1.1987,0.71543
1.2099,0.70431
1.2209,0.69302
1.2318,0.68155
1.2424,0.66991
1.2529,0.65811
1.2632,0.64614
1.2733,0.63401
1.2832,0.62172
1.293,0.60928
1.3025,0.59669
1.3118,0.58395
1.3209,0.57106
1.3298,0.55803
1.3385,0.54486
1.347,0.53155
1.3553,0.51812
1.3634,0.50455
1.3712,0.49086
1.3789,0.47704
1.3863,0.46311
1.3935,0.44906
1.4005,0.4349
1.4072,0.42063
1.4138,0.40626
1.4201,0.39178
1.4261,0.37721
1.432,0.36254
1.4376,0.34778
1.4429,0.33294
1.4481,0.31801
1.453,0.30301
1.4577,0.28792
1.4621,0.27277
1.4663,0.25755
1.4702,0.24226
1.4739,0.22692
1.4774,0.21151
1.4806,0.19606
1.4836,0.18055
1.4863,0.165
1.4888,0.14941
1.491,0.13379
1.493,0.11813
1.4947,0.10243
1.4962,0.086719
1.4975,0.070981
1.4985,0.055226
1.4992,0.039457
1.4997,0.023678
1.5,0.0078934
1.5,-0.0078934
1.4997,-0.023678
1.4992,-0.039457
1.4985,-0.055226
1.4975,-0.070981
1.4962,-0.086719
1.4947,-0.10243
1.493,-0.11813
1.491,-0.13379
1.4888,-0.14941
1.4863,-0.165
1.4836,-0.18055
1.4806,-0.19606
1.4774,-0.21151
1.4739,-0.22692
1.4702,-0.24226
1.4663,-0.25755
1.4621,-0.27277
1.4577,-0.28792
1.453,-0.30301
1.4481,-0.31801
1.4429,-0.33294
1.4376,-0.34778
1.432,-0.36254
1.4261,-0.37721
1.4201,-0.39178
1.4138,-0.40626
1.4072,-0.42063
